Bucketed Score,Intersection,Lat,Long,Raw Score,Accidents,Traffic
9.0,Broadway & West 180th Street,40.849541,-73.936397,0.0221,76,3444
9.0,Saint Nicholas Avenue,40.8361153,-73.9400362,0.022,2,91
9.0,Saint Nicholas Place & West 153rd Street,40.829083,-73.941078,0.0219,13,594
9.0,Wadsworth Avenue & West 188th Street,40.8542,-73.9317956,0.0219,13,594
9.0,Adam Clayton Powell Jr. Boulevard & West 140th Street,40.8185035,-73.9414661,0.0218,66,3021
9.0,Malcolm X Boulevard & West 131st Street,40.8116007,-73.9428003,0.0218,45,2063
9.0,Malcolm X Boulevard & West 113th Street,40.800066,-73.9510418,0.0216,22,1019
9.0,Riverside Drive,40.843761,-73.9439713,0.0216,18,834
9.0,Amsterdam Avenue & West 145th Street,40.8252298,-73.947602,0.0215,108,5034
9.0,Malcolm X Boulevard & West 143rd Street,40.8191141,-73.9371126,0.0214,42,1960
9.0,2nd Avenue,40.8046071,-73.932283,0.0214,110,5134
9.0,Adam Clayton Powell Jr. Boulevard & West 143rd Street,40.8203745,-73.9400971,0.0213,7,329
9.0,Adam Clayton Powell Jr. Boulevard & West 115th Street,40.8025125,-73.952928,0.0212,39,1840
9.0,Laurel Hill Terrace,40.851432,-73.92708,0.0211,16,757
9.0,Old Broadway & West 126th Street,40.8155516,-73.9569141,0.0211,38,1800
9.0,Canal Street & Forsyth Street,40.7156085,-73.9942713,0.0211,50,2370
9.0,West 155th Street,40.8281813,-73.9349406,0.0211,4,190
9.0,Wadsworth Avenue & West 189th Street,40.8548129,-73.9313354,0.0209,9,430
9.0,Gold Street,40.709403,-74.0051237,0.0209,12,574
9.0,5th Avenue,40.814044,-73.936688,0.0208,39,1877
9.0,Broadway & West 179th Street,40.8489682,-73.9370276,0.0206,78,3779
9.0,Pinehurst Avenue,40.8515311,-73.9390988,0.0204,1,49
9.0,Fort Washington Avenue,40.843443,-73.9416398,0.0201,32,1596
9.0,Frederick Douglass Boulevard & West 127th Street,40.811478,-73.950216,0.02,50,2497
9.0,Beekman Street,40.707216,-74.002744,0.02,15,750
9.0,Post Avenue & West 207th Street,40.864809,-73.919362,0.02,68,3406
9.0,Broadway & West 158th Street,40.8346611,-73.9443745,0.0199,116,5820
9.0,Malcolm X Boulevard & West 129th Street,40.8102846,-73.9435449,0.0198,89,4497
9.0,Adam Clayton Powell Jr. Boulevard & West 123rd Street,40.8076384,-73.9492072,0.0197,55,2785
9.0,Audubon Avenue & West 168th Street,40.840487,-73.938364,0.0197,14,709
9.0,Amsterdam Avenue & West 142nd Street,40.8233158,-73.9489935,0.0195,25,1280
9.0,Dyer Avenue & Dyer Avenue / West 30th Street,40.7552114,-73.9966605,0.0194,108,5572
9.0,East 110th Street & Lexington Avenue,40.7948104,-73.9444042,0.0193,68,3524
9.0,Saint Nicholas Avenue & West 179th Street,40.847999,-73.934693,0.0192,35,1825
9.0,Saint Nicholas Avenue & West 113th Street,40.800686,-73.952508,0.0192,14,731
9.0,Fort Washington Avenue & West 172nd Street,40.844686,-73.940795,0.0191,36,1881
9.0,Laight Street,40.7217538,-74.0057181,0.0191,10,523
9.0,FDR Drive,40.7372444,-73.9744666,0.0191,35,1837
9.0,Isham Street & Seaman Avenue,40.869877,-73.920897,0.019,12,631
9.0,Audubon Avenue & West 178th Street,40.846763,-73.933776,0.0189,45,2382
9.0,5th Avenue & West 127th Street,40.807713,-73.941318,0.0189,44,2334
9.0,Amsterdam Avenue & West 147th Street,40.8265253,-73.9466493,0.0188,42,2235
9.0,Amsterdam Avenue & West 146th Street,40.825901,-73.9471053,0.0187,48,2571
9.0,Broadway & West 140th Street,40.8232381,-73.9527141,0.0186,34,1825
9.0,N/A,40.8732009,-73.9115677,0.0186,107,5747
9.0,Cherry Street & Rutgers Street,40.711254,-73.9896446,0.0186,6,323
9.0,West 125th Street,40.817007,-73.959493,0.0185,55,2965
9.0,Wadsworth Avenue & West 182nd Street,40.850417,-73.934544,0.0185,20,1079
9.0,East 120th Street & Lexington Avenue,40.8011925,-73.9397405,0.0185,32,1734
9.0,Adam Clayton Powell Jr. Boulevard & West 142nd Street,40.8196905,-73.9404039,0.0184,50,2719
9.0,Malcolm X Boulevard & West 137th Street,40.8153746,-73.9398384,0.0183,54,2956
9.0,5th Avenue & West 126th Street,40.807089,-73.941771,0.0182,39,2138
9.0,Convent Avenue & West 149th Street,40.8271923,-73.944366,0.0182,9,494
9.0,Broadway & West 189th Street,40.855335,-73.933312,0.018,27,1496
9.0,Sherman Avenue & West 204th Street,40.8651,-73.921884,0.018,48,2663
9.0,Fort Washington Avenue & West 171st Street,40.844049,-73.941142,0.018,21,1167
9.0,Frederick Douglass Boulevard & West 139th Street,40.819047,-73.944687,0.018,28,1556
9.0,Amsterdam Avenue & West 162nd Street,40.8358221,-73.9398835,0.018,19,1057
9.0,Broadway & West 186th Street,40.8532,-73.934193,0.018,33,1837
9.0,Dyer Avenue & West 40th Street,40.7576611,-73.9948152,0.0179,120,6697
9.0,Broadway & West 139th Street,40.8226181,-73.9531692,0.0179,40,2234
9.0,Cabrini Boulevard & West 181st Street,40.8513418,-73.9402247,0.0179,47,2625
9.0,Wadsworth Avenue & West 179th Street,40.84852,-73.935929,0.0179,24,1344
9.0,East 55th Street,40.755889,-73.961219,0.0178,42,2353
9.0,Park Avenue,40.8103534,-73.9353673,0.0178,17,953
9.0,West 215th Street,40.8681625,-73.9119113,0.0178,60,3379
9.0,Seaman Avenue & West 207th Street,40.86915,-73.922145,0.0178,18,1014
9.0,Malcolm X Boulevard & West 143rd Street,40.8191777,-73.9372632,0.0177,16,903
9.0,Sherman Avenue & Thayer Street,40.863238,-73.926923,0.0177,29,1641
9.0,Amsterdam Avenue & West 141st Street,40.8226821,-73.9494564,0.0176,36,2045
9.0,3rd Avenue & East 123rd Street,40.802397,-73.93677,0.0176,73,4147
9.0,Pearl Street,40.7031174,-74.0130041,0.0176,26,1481
9.0,Cabrini Boulevard,40.854677,-73.938652,0.0175,16,912
9.0,Amsterdam Avenue & West 154th Street,40.8308881,-73.9434627,0.0175,8,457
9.0,Delancey Street & Norfolk Street,40.7183875,-73.9873771,0.0175,128,7321
9.0,West 138th Street,40.8148302,-73.9366057,0.0174,11,632
9.0,Saint Nicholas Avenue & West 151st Street,40.8280379,-73.942508,0.0174,14,805
9.0,Vermilyea Avenue & West 207th Street,40.866759,-73.920612,0.0174,64,3688
9.0,Rivington Street,40.7173191,-73.979296,0.0173,4,231
9.0,Saint Nicholas Avenue & West 150th Street,40.8273441,-73.9427817,0.0172,14,816
9.0,Malcolm X Boulevard & West 139th Street,40.8166431,-73.938929,0.0171,55,3210
9.0,2nd Avenue & East 60th Street,40.7612328,-73.9639047,0.0171,269,15717
9.0,Mount Morris Park West & West 124th Street,40.8064203,-73.9443646,0.0169,23,1357
9.0,Seaman Avenue & West 204th Street,40.868473,-73.924038,0.0169,13,770
9.0,Bowery,40.72165,-73.993586,0.0169,87,5155
9.0,Amsterdam Avenue & West 160th Street,40.8347248,-73.9406514,0.0169,28,1660
9.0,10th Avenue & West 213th Street,40.868251,-73.916139,0.0168,12,713
9.0,Broome Street & Lafayette Street,40.721063,-73.998196,0.0168,187,11112
9.0,12th Avenue & West 130th Street,40.8181288,-73.9602464,0.0168,2,119
9.0,Amsterdam Avenue & West 143rd Street,40.8239471,-73.9485377,0.0168,20,1191
9.0,Adam Clayton Powell Jr. Boulevard & West 136th Street,40.8160085,-73.9432851,0.0168,9,537
9.0,N/A,40.80099,-73.9296192,0.0167,17,1015
9.0,Bennett Avenue & West 190th Street,40.856783,-73.933681,0.0167,7,420
9.0,Division Street,40.7142419,-73.9948484,0.0166,46,2773
9.0,9th Avenue & West 204th Street,40.861775,-73.918469,0.0165,35,2116
9.0,Malcolm X Boulevard & West 141st Street,40.8179369,-73.9381673,0.0165,10,607
9.0,10th Avenue,40.8589992,-73.9228659,0.0164,3,183
9.0,Bowery & Spring Street,40.7209741,-73.9938614,0.0163,114,6974
9.0,Fort Washington Avenue & West 177th Street,40.847838,-73.939524,0.0163,32,1961
9.0,Convent Avenue & West 147th Street,40.8259476,-73.9452763,0.0163,14,859
9.0,Bradhurst Avenue & West 152nd Street,40.827657,-73.93969,0.0163,10,614
9.0,2nd Avenue & East 58th Street,40.7599903,-73.9647969,0.0163,248,15261
9.0,Audubon Avenue & West 170th Street,40.841679,-73.937494,0.0162,11,677
9.0,Saint Nicholas Avenue & West 164th Street,40.837714,-73.939994,0.0161,16,992
9.0,Frederick Douglass Boulevard & West 145th Street,40.8228413,-73.9419205,0.0161,165,10259
9.0,Fort Washington Avenue & Overlook Terrace,40.857109,-73.935602,0.0161,31,1929
9.0,Adam Clayton Powell Jr. Boulevard & West 137th Street,40.8166319,-73.9428436,0.016,12,749
9.0,Manhattan Avenue & West 122nd Street,40.8088366,-73.9540011,0.016,11,688
9.0,Broadway & West 138th Street,40.8220008,-73.9536232,0.016,51,3194
9.0,East 102nd Street & Lexington Avenue,40.7896812,-73.9481484,0.0159,63,3954
9.0,Frederick Douglass Boulevard & West 136th Street,40.817175,-73.946055,0.0159,27,1695
9.0,Convent Avenue & Saint Nicholas Avenue,40.8287277,-73.9422069,0.0159,16,1005
9.0,Frederick Douglass Boulevard & West 126th Street,40.810843,-73.95068,0.0159,58,3645
9.0,Saint Nicholas Avenue & West 157th Street,40.8323747,-73.9408792,0.0158,15,950
9.0,2nd Avenue & East 127th Street,40.8040762,-73.932669,0.0157,83,5303
9.0,Beak Street & Payson Avenue,40.8679563,-73.9269852,0.0156,12,770
9.0,Adam Clayton Powell Jr. Boulevard & West 119th Street,40.8051865,-73.9511881,0.0155,31,1998
9.0,Adam Clayton Powell Jr. Boulevard & West 153rd Street,40.8266329,-73.9352439,0.0155,50,3232
9.0,Amsterdam Avenue,40.8195669,-73.9517315,0.0155,25,1617
9.0,Wadsworth Avenue & West 183rd Street,40.851021,-73.934098,0.0154,16,1040
9.0,Lexington Avenue,40.8075465,-73.9351219,0.0153,11,718
9.0,John Street & William Street,40.7087143,-74.0072883,0.0153,42,2748
9.0,Malcolm X Boulevard & West 134th Street,40.8134039,-73.9412735,0.0153,34,2225
9.0,East 121st Street & Lexington Avenue,40.8018125,-73.9392896,0.0153,41,2685
9.0,Beekman Street & Water Street,40.707671,-74.003108,0.0152,8,525
9.0,Broadway & West 146th Street,40.827083,-73.9499093,0.0151,52,3449
9.0,11th Avenue & West 40th Street,40.7595167,-73.9992636,0.015,398,26504
9.0,Bowery & East Houston Street,40.7240528,-73.9925624,0.015,361,24074
9.0,Adam Clayton Powell Jr. Boulevard & West 127th Street,40.8102509,-73.9473096,0.015,51,3404
9.0,Broadway & West 137th Street,40.8214465,-73.9542759,0.015,32,2138
9.0,Riverside Drive & West 165th Street,40.8410394,-73.9447121,0.0149,189,12723
9.0,Broome Street & Holland Tunnel access,40.7244231,-74.006055,0.0148,62,4191
9.0,Catherine Slip & Water Street,40.7097487,-73.9963823,0.0148,3,203
9.0,Adam Clayton Powell Jr. Boulevard & West 144th Street,40.8209975,-73.9396411,0.0146,13,889
9.0,Bowery & Catherine Street,40.7139962,-73.9974922,0.0146,97,6640
9.0,Saint Nicholas Avenue & West 117th Street,40.80419,-73.952723,0.0146,12,824
9.0,Henry Hudson Bridge & Henry Hudson Parkway,40.8681238,-73.9311725,0.0146,13,893
9.0,Broadway & Hamilton Place,40.8207561,-73.9545541,0.0145,55,3791
9.0,East 123rd Street & Lexington Avenue,40.803071,-73.938371,0.0144,39,2714
9.0,Broadway & West 147th Street,40.8277058,-73.9494552,0.0144,46,3205
9.0,Broadway & West 178th Street,40.8483904,-73.9376885,0.0143,142,9928
9.0,Pinehurst Avenue & West 185th Street,40.853537,-73.938378,0.0142,10,705
9.0,East 115th Street & Lexington Avenue,40.7979309,-73.9421296,0.0142,49,3458
9.0,East 106th Street & Park Avenue,40.7929833,-73.9480228,0.0141,70,4952
9.0,Broadway,40.8650857,-73.9281099,0.0139,19,1365
9.0,N/A,40.7944269,-73.9311763,0.0139,68,4886
9.0,Malcolm X Boulevard & West 124th Street,40.8070675,-73.9459054,0.0139,64,4619
9.0,Broadway & West 160th Street,40.8359164,-73.9434608,0.0138,48,3467
9.0,2nd Avenue & East 110th Street,40.7931826,-73.940567,0.0138,65,4706
9.0,Edgecombe Avenue & West 163rd Street,40.83569,-73.937383,0.0138,17,1231
9.0,Malcolm X Boulevard & West 133rd Street,40.8127828,-73.9417258,0.0138,36,2607
9.0,Allen Street & Canal Street,40.7150548,-73.9923742,0.0138,97,7035
9.0,Baxter Street & Bayard Street,40.7162,-74.000138,0.0138,36,2611
9.0,West 127th Street,40.812316,-73.952228,0.0138,23,1671
9.0,Division Street & Forsyth Street,40.7142818,-73.9941375,0.0137,29,2112
9.0,Adam Clayton Powell Jr. Boulevard & West 132nd Street,40.8133636,-73.9450358,0.0137,58,4230
9.0,Harlem River Driveway & Saint Nicholas Place,40.8303809,-73.9401576,0.0136,48,3518
9.0,Adam Clayton Powell Jr. Boulevard & West 130th Street,40.8120924,-73.9459628,0.0136,22,1615
9.0,Trinity Place,40.7062925,-74.0143097,0.0136,21,1545
9.0,Post Avenue & West 204th Street,40.864112,-73.92125,0.0135,33,2440
9.0,Amsterdam Avenue,40.8042569,-73.9629285,0.0135,34,2525
9.0,Malcolm X Boulevard,40.8147543,-73.9402901,0.0134,35,2604
9.0,2nd Avenue,40.802095,-73.9340804,0.0134,77,5742
9.0,Fort Washington Avenue & West 176th Street,40.84721,-73.939779,0.0134,28,2090
9.0,East 119th Street & Lexington Avenue,40.8005566,-73.9402073,0.0133,34,2550
9.0,East 119th Street & Pleasant Avenue,40.796988,-73.931743,0.0133,27,2030
9.0,Seaman Avenue,40.8709698,-73.9192622,0.0132,8,604
9.0,2nd Avenue & East 113th Street,40.795072,-73.939189,0.0132,18,1360
9.0,Wadsworth Avenue & West 186th Street,40.852898,-73.932725,0.0132,10,759
9.0,Payson Avenue & Seaman Avenue,40.868686,-73.923433,0.0132,15,1139
9.0,Riverside Drive,40.828296,-73.950858,0.0131,38,2896
9.0,N/A,40.747087,-73.9757923,0.0131,3,229
9.0,5th Avenue & West 136th Street,40.813428,-73.9371407,0.013,22,1690
9.0,Fort Washington Avenue & West 169th Street,40.84281,-73.942013,0.013,28,2155
9.0,Division Street & Orchard Street,40.7144204,-73.9921352,0.013,8,616
9.0,5th Avenue & West 131st Street,40.810209,-73.939494,0.013,30,2316
9.0,Chrystie Street & Delancey Street,40.7199017,-73.9929057,0.0129,295,22851
9.0,Attorney Street & Stanton Street,40.719982,-73.9836281,0.0129,27,2093
9.0,Broadway & West 183rd Street,40.851434,-73.935083,0.0129,33,2564
9.0,Edgecombe Avenue & Saint Nicholas Avenue,40.817116,-73.948009,0.0129,25,1944
9.0,Adam Clayton Powell Jr. Boulevard & West 139th Street,40.8178917,-73.9419319,0.0129,11,856
9.0,Amsterdam Avenue & West 130th Street,40.8157311,-73.9545328,0.0127,20,1569
9.0,East 102nd Street & Park Avenue,40.7904175,-73.9498913,0.0127,60,4710
9.0,Edgecombe Avenue & West 150th Street,40.826821,-73.941536,0.0127,30,2361
9.0,Malcolm X Boulevard & West 142nd Street,40.8184876,-73.9375772,0.0127,43,3387
