Bucketed Score,Intersection,Lat,Long,Raw Score,# Accidents,Traffic
2.0,East 77th Street & Madison Avenue,40.7750035,-73.9630866,0.0001,15,190717
2.0,Broadway,40.708304,-74.011248,0.0001,1,12730
2.0,1st Avenue & East 90th Street,40.7794342,-73.9475108,0.0001,14,178375
2.0,1st Avenue & East 92nd Street,40.7806939,-73.9465786,0.0001,16,204695
2.0,3rd Avenue & East 20th Street,40.7369623,-73.9845088,0.0001,13,166487
2.0,3rd Avenue & East 22nd Street,40.7381579,-73.983638,0.0001,14,179376
2.0,East 22nd Street & Lexington Avenue,40.7388351,-73.9852356,0.0001,7,89958
2.0,Riverside Drive & West 122nd Street,40.812624,-73.963016,0.0001,10,128738
2.0,East 91st Street & Madison Avenue,40.7840414,-73.9564889,0.0001,8,103136
2.0,2nd Avenue & East 83rd Street,40.7759238,-73.9531654,0.0001,5,64582
2.0,Broadway & East 20th Street,40.739177,-73.989765,0.0001,8,103520
2.0,6th Avenue & West 54th Street,40.762396,-73.978601,0.0001,42,545385
2.0,East 9th Street & Stuyvesant Street,40.729786,-73.9886316,0.0001,1,13014
2.0,Mercer Street & West 3rd Street,40.728194,-73.995593,0.0001,7,91215
2.0,Joseph P. Ward Street & Rector Street,40.7082321,-74.0143778,0.0001,1,13032
2.0,Beak Street & Seaman Avenue,40.867384,-73.926406,0.0001,1,13042
2.0,1st Avenue & East 87th Street,40.7775516,-73.948881,0.0001,12,158541
2.0,10th Avenue & West 18th Street,40.744646,-74.006385,0.0001,10,132169
2.0,Broadway & East 4th Street,40.728412,-73.994252,0.0001,7,92568
2.0,1st Avenue & East 111th Street,40.7928146,-73.9377361,0.0001,8,106480
2.0,1st Avenue & East 38th Street,40.7463089,-73.9716668,0.0001,14,186802
2.0,1st Avenue,40.781947,-73.94567,0.0001,10,133445
2.0,3rd Avenue & East 79th Street,40.7742971,-73.9573098,0.0001,21,283113
2.0,Barclay Street,40.7133366,-74.0109961,0.0001,2,27045
2.0,Broadway & East 22nd Street,40.7405826,-73.9893518,0.0001,9,121937
2.0,Central Park West & West 101st Street,40.7948566,-73.9623681,0.0001,2,27127
2.0,1st Avenue,40.788319,-73.941019,0.0001,9,123110
2.0,1st Avenue & East 19th Street,40.7344252,-73.9803078,0.0001,4,54724
2.0,Central Park West,40.7878713,-73.9674764,0.0001,7,95831
2.0,West Street,40.7305689,-74.0104027,0.0001,8,109697
2.0,3rd Avenue & East 82nd Street,40.776235,-73.9558695,0.0001,12,164729
2.0,1st Avenue & East 12th Street,40.7300191,-73.983536,0.0001,18,247582
2.0,1st Avenue & East 103rd Street,40.787692,-73.941478,0.0001,9,123922
2.0,East 38th Street & Tunnel Entrance Street,40.746941,-73.973193,0.0001,2,27584
2.0,East 30th Street & Park Avenue South,40.7445777,-73.9832289,0.0001,12,165867
2.0,South Street & Whitehall Street,40.7016074,-74.0120124,0.0001,11,152311
2.0,Washington Street & West Houston Street,40.7289809,-74.0093502,0.0001,7,97144
2.0,2nd Avenue & East 15th Street,40.733033,-73.984441,0.0001,7,97147
2.0,7th Avenue South & Waverly Place,40.7355352,-74.0016967,0.0001,3,41680
2.0,Pearl Street,40.7080775,-74.0034469,0.0001,4,55579
2.0,Broadway & Dey Street,40.710413,-74.009474,0.0001,1,13910
2.0,11th Avenue,40.746795,-74.0078599,0.0001,13,181507
2.0,Central Park West & West 83rd Street,40.7833496,-73.9707906,0.0001,13,181665
2.0,2nd Avenue & East 48th Street,40.753624,-73.969431,0.0001,14,197340
2.0,West 30th Street,40.7513227,-73.9991493,0.0001,1,14110
2.0,East End Avenue,40.776235,-73.943819,0.0001,3,42599
2.0,6th Avenue & West 17th Street,40.739272,-73.995446,0.0001,16,227490
2.0,East 75th Street & York Avenue,40.7688183,-73.9523102,0.0001,17,242047
2.0,Washington Street & West 11th Street,40.735506,-74.00837,0.0001,2,28670
2.0,11th Avenue & West 58th Street,40.7709763,-73.9909131,0.0001,5,71680
2.0,5th Avenue & East 10th Street,40.733437,-73.995489,0.0001,10,143396
2.0,1st Avenue & East 64th Street,40.7627399,-73.9596951,0.0001,17,244322
2.0,Bank Street & West Street,40.7359739,-74.0099198,0.0001,6,86856
2.0,Riverside Boulevard & West 72nd Street,40.7807248,-73.9870025,0.0001,3,43532
2.0,West 70th Street,40.7791769,-73.9871122,0.0001,2,29037
2.0,East 88th Street & Madison Avenue,40.7821571,-73.9578658,0.0001,8,116216
2.0,3rd Avenue & East 15th Street,40.7339789,-73.9866821,0.0001,6,87195
2.0,10th Avenue & West 53rd Street,40.766548,-73.9904253,0.0001,10,145516
2.0,6th Avenue & West 56th Street,40.7636462,-73.9776851,0.0001,41,600224
2.0,1st Avenue & East 77th Street,40.7710299,-73.9536447,0.0001,13,190650
2.0,3rd Avenue & East 73rd Street,40.7704223,-73.9601116,0.0001,7,102689
2.0,5th Avenue,40.771776,-73.967534,0.0001,3,44175
2.0,3rd Avenue & East 88th Street,40.7801202,-73.953034,0.0001,9,132581
2.0,9th Avenue & West 18th Street,40.7434761,-74.0035806,0.0001,10,147564
2.0,8th Avenue & West 17th Street,40.741668,-74.001129,0.0001,15,221801
2.0,12th Avenue,40.7562891,-74.0052924,0.0001,14,207922
2.0,1st Avenue & East 78th Street,40.771655,-73.9531865,0.0001,13,193154
2.0,East 55th Street & Madison Avenue,40.7609894,-73.9733087,0.0001,7,104228
2.0,6th Avenue & West 51st Street,40.7605248,-73.9799722,0.0001,35,525414
2.0,Greenwich Street & Jay Street,40.7181127,-74.0104744,0.0001,1,15016
2.0,7th Avenue & West 18th Street,40.741056,-73.997862,0.0001,11,165815
2.0,1st Avenue & East 114th Street,40.794698,-73.936361,0.0001,7,105717
2.0,East 116th Street & FDR Drive,40.7944363,-73.9316924,0.0001,3,45357
2.0,Broadway & West 32nd Street,40.7482903,-73.9881952,0.0001,10,151525
2.0,Central Park West,40.773656,-73.977827,0.0001,6,91129
2.0,4th Avenue & East 13th Street,40.733528,-73.989868,0.0001,20,304328
2.0,Manhattan Avenue & West 102nd Street,40.7960892,-73.9633482,0.0001,1,15240
2.0,West 88th Street & West End Ave.,40.7901743,-73.9769232,0.0001,3,45732
2.0,East 46th Street & Lexington Avenue,40.7539937,-73.9741902,0.0001,11,167793
2.0,East 83rd Street & Madison Avenue,40.7789076,-73.9602361,0.0001,9,137624
2.0,Avenue C & East 6th Street,40.7234973,-73.9792659,0.0001,7,107321
2.0,East 56th Street & Park Avenue,40.7609878,-73.9713449,0.0001,8,122744
2.0,3rd Avenue & East 74th Street,40.7710532,-73.9596512,0.0001,22,337676
2.0,1st Avenue & East 6th Street,40.726409,-73.986176,0.0001,8,123373
2.0,6th Avenue & West 10th Street,40.734784,-73.998714,0.0001,21,324227
2.0,12th Avenue & West 26th Street,40.7517888,-74.0080144,0.0001,20,309263
2.0,6th Avenue & West 53rd Street,40.761771,-73.979057,0.0001,37,572548
2.0,5th Avenue & East 74th Street,40.773773,-73.966074,0.0001,2,31124
2.0,1st Avenue & East 39th Street,40.7469339,-73.9712078,0.0001,11,171309
2.0,1st Avenue & East 73rd Street,40.7684754,-73.9555091,0.0001,9,140538
2.0,East 30th Street & Lexington Avenue,40.743876,-73.9815644,0.0001,11,171816
2.0,10th Avenue & West Street,40.7388125,-74.0099059,0.0001,8,124971
2.0,Montgomery Street & Water Street,40.7112289,-73.9847868,0.0001,1,15633
2.0,East 95th Street & Madison Avenue,40.7865436,-73.9546622,0.0001,5,78411
1.0,East 79th Street & York Avenue,40.7714021,-73.9504368,0.0001,19,298092
1.0,8th Avenue,40.7478218,-73.9966452,0.0001,10,156987
1.0,West Street,40.7223501,-74.0118544,0.0001,9,141343
1.0,7th Avenue & West 13th Street,40.7378614,-74.0001742,0.0001,6,94639
1.0,5th Avenue & West 25th Street,40.7428129,-73.9886506,0.0001,3,47340
1.0,Manhattan Avenue,40.7967202,-73.9628856,0.0001,1,15785
1.0,East 32nd Street & Madison Avenue,40.7464898,-73.9838963,0.0001,10,157901
1.0,Broadway & West 25th Street,40.7430424,-73.9891546,0.0001,5,78982
1.0,Broadway & East 13th Street,40.733978,-73.990945,0.0001,14,221470
1.0,Clarkson Street & West Street,40.7298427,-74.0106787,0.0001,16,253326
1.0,Broadway & East 23rd Street,40.7413644,-73.9891371,0.0001,9,142906
1.0,Avenue A & East 7th Street,40.726053,-73.983535,0.0001,5,79500
1.0,Washington Square South,40.730669,-73.998842,0.0001,3,47802
1.0,5th Avenue & East 28th Street,40.7446783,-73.9873007,0.0001,8,128626
1.0,Broadway & Leonard Street,40.716871,-74.004026,0.0001,2,32163
1.0,East 89th Street & East End Avenue,40.776864,-73.94336,0.0001,3,48518
1.0,East 74th Street & York Avenue,40.7681813,-73.9527762,0.0001,17,274988
1.0,1st Avenue & East 3rd Street,40.724584,-73.987502,0.0001,13,210552
1.0,East 16th Street & Union Square East,40.7359443,-73.9893605,0.0001,15,243084
1.0,1st Avenue & East 51st Street,40.7545045,-73.9656965,0.0001,13,210939
1.0,10th Avenue & West 50th Street,40.7646694,-73.9917953,0.0001,13,211364
1.0,East 4th Street & Lafayette Street,40.727867,-73.993147,0.0001,16,260719
1.0,Broadway & East 12th Street,40.733214,-73.991114,0.0001,11,179925
1.0,6th Avenue & West 55th Street,40.763023,-73.9781397,0.0001,33,539790
1.0,1st Avenue & East 35th Street,40.7444619,-73.9730148,0.0001,11,180302
1.0,Carlisle Street & Greenwich Street,40.7087418,-74.0132592,0.0001,1,16397
1.0,8th Avenue & West 51st Street,40.7629156,-73.9856481,0.0001,15,246006
1.0,Avenue B & East 6th Street,40.724494,-73.981637,0.0001,7,115285
1.0,East 19th Street & Irving Place,40.7370494,-73.9865354,0.0001,3,49482
1.0,East 86th Street & Madison Avenue,40.7808689,-73.9588106,0.0001,8,132078
1.0,3rd Avenue & East 64th Street,40.7646823,-73.9642995,0.0001,11,181940
1.0,Avenue B & East 4th Street,40.723278,-73.982524,0.0001,6,99505
1.0,Greenwich Street,40.7091587,-74.0130785,0.0001,1,16634
1.0,Central Park West,40.7903601,-73.9656637,0.0001,4,66680
1.0,West 83rd Street & West End Ave.,40.7869385,-73.9792937,0.0001,5,83367
1.0,West 87th Street & West End Ave.,40.7895628,-73.9773744,0.0001,3,50090
1.0,1st Avenue & East 53rd Street,40.7557562,-73.9647927,0.0001,23,384189
1.0,Washington Square West & Waverly Place,40.732215,-73.998612,0.0001,2,33409
1.0,Christopher Street,40.7331389,-74.0058299,0.0001,1,16714
1.0,East 13th Street & University Place,40.734532,-73.992266,0.0001,5,84091
1.0,West Street,40.7320066,-74.0102717,0.0001,4,67356
1.0,East 64th Street & Park Avenue,40.7659931,-73.9674105,0.0001,5,84499
1.0,1st Avenue & East 84th Street,40.7755651,-73.9503382,0.0001,12,203213
1.0,East 87th Street & Madison Avenue,40.7815366,-73.9583191,0.0001,8,135783
1.0,East 85th Street & Madison Avenue,40.780173,-73.959311,0.0001,9,153059
1.0,Greenwich Street,40.72747,-74.008845,0.0001,1,17010
1.0,7th Avenue & West 58th Street,40.7662134,-73.9795321,0.0001,13,221680
1.0,East 85th Street & East End Avenue,40.774252,-73.945267,0.0001,3,51197
1.0,3rd Avenue & East 80th Street,40.7749613,-73.9567991,0.0001,10,170734
1.0,12th Avenue & West 28 Street,40.7530892,-74.0072934,0.0001,11,188151
1.0,Madison Street,40.7131986,-73.9838848,0.0001,2,34272
1.0,1st Avenue & East 88th Street,40.7781772,-73.9484255,0.0001,12,206457
1.0,Bleecker Street & Lafayette Street,40.7259345,-73.994648,0.0001,8,137812
1.0,East 35th Street & Madison Avenue,40.748432,-73.982473,0.0001,13,224511
1.0,East 36th Street & Lexington Avenue,40.747684,-73.978788,0.0001,13,225291
1.0,3rd Avenue,40.74011,-73.9822019,0.0001,6,104004
1.0,5th Avenue & 79th Street Transverse Road,40.7770004,-73.9637494,0.0001,19,330051
1.0,Central Park West & Central Park West 72nd Approach,40.7762171,-73.9759585,0.0001,16,280815
1.0,5th Avenue,40.77314,-73.966537,0.0001,2,35196
1.0,1st Avenue & East 50th Street,40.753876,-73.9661536,0.0001,12,212970
1.0,Gouverneur Lane & Water Street,40.704672,-74.008126,0.0001,2,35935
1.0,Greenwich Avenue,40.735926,-74.000722,0.0001,1,18011
1.0,East 88th Street & York Avenue,40.7772273,-73.9461727,0.0001,5,90164
1.0,Central Park West & West 91st Street,40.7884783,-73.9670288,0.0001,5,90340
1.0,Exchange Place & William Street,40.705797,-74.009866,0.0001,1,18092
1.0,Perry Street & West 4th Street,40.735539,-74.003342,0.0001,1,18122
1.0,East 78th Street & Madison Avenue,40.7756284,-73.9626301,0.0001,10,182534
1.0,3rd Avenue & East 75th Street,40.7717042,-73.9591761,0.0001,10,183014
1.0,Central Park West,40.7866014,-73.9683983,0.0001,6,109944
1.0,3rd Avenue & East 81st Street,40.7755929,-73.9563381,0.0001,9,164996
1.0,1st Avenue & Saint Mark's Place,40.727599,-73.985307,0.0001,8,146667
1.0,12th Avenue & Henry Hudson Parkway,40.7714781,-73.9942334,0.0001,25,459493
1.0,East 18th Street & Park Avenue South,40.7371659,-73.9886195,0.0001,12,220928
1.0,3rd Avenue & East 76th Street,40.7723386,-73.9587132,0.0001,10,184230
1.0,Prince Street & Wooster Street,40.725382,-74.000101,0.0001,1,18524
1.0,5th Avenue & Broadway,40.7423149,-73.9890142,0.0001,6,111918
1.0,6th Avenue & Christopher Street,40.734134,-73.999188,0.0001,16,299107
1.0,3rd Avenue & East 71st Street,40.7690611,-73.9611049,0.0001,7,131235
1.0,6th Avenue & West 52nd Street,40.7611421,-73.9795173,0.0001,29,545037
1.0,East 76th Street & York Avenue,40.769462,-73.9518572,0.0001,13,244491
1.0,Broadway & West 62nd Street,40.7706087,-73.9822655,0.0001,2,37701
1.0,6th Avenue & West 50th Street,40.7599106,-73.9804176,0.0001,27,509656
1.0,East 40th Street & Tunnel Exit Street,40.7491137,-73.9745184,0.0001,1,18887
1.0,East 93rd Street & Madison Avenue,40.7853035,-73.9555649,0.0001,5,94527
1.0,Charles Street & Greenwich Avenue,40.735307,-74.000356,0.0001,1,18907
1.0,Riverside Drive & West 135th Street,40.8211505,-73.9575495,0.0001,7,133443
1.0,York Avenue,40.762417,-73.956983,0.0001,9,171951
1.0,Riverside Drive & West 134th Street (upper),40.8206097,-73.9584609,0.0001,7,133769
1.0,Cherokee Place & East 77th Street,40.7700811,-73.9514145,0.0001,11,210384
1.0,6th Avenue & West 49th Street,40.7592744,-73.9808828,0.0001,33,633518
1.0,East 46th Street & Vanderbilt Avenue,40.7549743,-73.9765158,0.0001,7,134413
1.0,Battery Place,40.706175,-74.01793,0.0001,1,19235
1.0,Avenue A & East 6th Street,40.725473,-73.983958,0.0001,6,115508
1.0,3rd Avenue & East 70th Street,40.7684519,-73.9615495,0.0001,7,135326
1.0,11th Avenue & West 51st Street,40.766505,-73.994173,0.0001,15,290202
1.0,Broadway & East 9th Street,40.731166,-73.991921,0.0001,11,213086
1.0,West 11th Street & West 4th Street,40.736178,-74.003527,0.0001,2,38745
1.0,East 33rd Street & Lexington Avenue,40.745734,-73.980209,0.0001,9,174631
1.0,Grand Street,40.7162022,-73.9875305,0.0001,1,19448
1.0,1st Avenue & East 83rd Street,40.7749252,-73.9507993,0.0001,10,195172
1.0,12th Avenue & West 39th Street,40.7601759,-74.0027616,0.0001,16,312650
1.0,Mercer Street & West 4th Street,40.72881,-73.995061,0.0001,3,58780
1.0,6th Avenue & West Washington Place,40.732315,-74.000511,0.0001,6,117951
1.0,3rd Avenue & East 17th Street,40.735204,-73.9857896,0.0001,6,118273
1.0,8th Avenue & West 18th Street,40.742254,-74.000703,0.0001,14,275997
1.0,1st Avenue & East 109th Street,40.791558,-73.938649,0.0,6,120683
1.0,Avenue C & East 20th Street,40.7327577,-73.9744611,0.0,26,525777
1.0,5th Avenue & Christopher Street,40.732847,-73.995914,0.0,11,222836
1.0,East 90th Street & Madison Avenue,40.783417,-73.956945,0.0,5,101476
1.0,West Street,40.7203353,-74.0122755,0.0,8,162500
1.0,1st Avenue & East 74th Street,40.7691042,-73.9550486,0.0,15,307313
1.0,1st Avenue & East 45th Street,40.7507465,-73.9683941,0.0,9,185362
1.0,Renwick Street & Spring Street,40.7259304,-74.0083464,0.0,2,41208
1.0,Bond Street & Lafayette Street,40.72664,-73.994129,0.0,7,144596
1.0,Central Park West,40.777533,-73.974997,0.0,12,248236
1.0,East 87th Street & East End Avenue,40.775608,-73.944278,0.0,2,41444
1.0,East 81st Street & Madison Avenue,40.7776355,-73.9611664,0.0,7,145304
1.0,Bowery & East Houston Street,40.7240979,-73.9926927,0.0,1,20767
1.0,East 86th Street & East End Avenue,40.774936,-73.944765,0.0,2,41673
1.0,1st Avenue & East 25th Street,40.738172,-73.977603,0.0,11,229575
1.0,Broadway & Washington Place,40.729008,-73.993747,0.0,4,83539
1.0,East 37th Street & FDR Drive,40.7451712,-73.9709376,0.0,6,125766
1.0,1st Avenue & East 54th Street,40.756377,-73.9643194,0.0,15,314671
1.0,Liberty Street & South End Avenue,40.7111302,-74.0146457,0.0,7,147039
1.0,Central Park West & West 95th Street,40.7909908,-73.9652082,0.0,3,63078
1.0,Avenue A & East 12th Street,40.729086,-73.981325,0.0,8,168604
1.0,6th Avenue & West 11th Street,40.735391,-73.998274,0.0,12,253333
1.0,East 69th Street & York Avenue,40.764918,-73.95516,0.0,7,148418
1.0,12th Avenue & West 52nd Street,40.7679669,-73.9957765,0.0,18,382641
1.0,York Avenue,40.7797677,-73.9443278,0.0,8,170191
1.0,6th Avenue & West 13th Street,40.736668,-73.997341,0.0,15,319938
1.0,5th Avenue & East 78th Street,40.77631,-73.964228,0.0,1,21417
1.0,West Houston Street,40.7283924,-74.0030987,0.0,1,21471
1.0,East 89th Street & Madison Avenue,40.7827919,-73.9574044,0.0,5,107536
1.0,6th Avenue & West 58th Street,40.7650275,-73.9766802,0.0,25,539412
1.0,East 43rd Street & Madison Avenue,40.753481,-73.978783,0.0,6,130530
1.0,Riverside Drive & West 79th Street,40.7849758,-73.9826602,0.0,26,570424
1.0,8th Avenue & West 15th Street,40.7404441,-74.0019892,0.0,10,220366
1.0,Broadway & West 80th Street,40.7844943,-73.9794053,0.0,5,110933
1.0,Hudson Street & King Street,40.72805,-74.007203,0.0,1,22356
1.0,York Avenue,40.761789,-73.957441,0.0,10,224215
1.0,10th Avenue,40.745231,-74.00596,0.0,5,112550
1.0,Broadway & West 3rd Street,40.7278217,-73.9947585,0.0,6,135727
1.0,Spring Street & West Broadway,40.724552,-74.001933,0.0,5,113216
1.0,East 59th Street & Riverview Terrace,40.758663,-73.959722,0.0,8,181355
1.0,Waverly Place & West 10th Street,40.734483,-74.001389,0.0,2,45363
1.0,East 8th Street,40.7312837,-73.9940304,0.0,1,22905
1.0,10th Avenue & West 49th Street,40.7640441,-73.9922513,0.0,11,252477
1.0,7th Avenue South & Barrow Street,40.7322862,-74.003601,0.0,1,23136
1.0,West 78th Street & West End Ave.,40.7836714,-73.9816869,0.0,2,46452
1.0,1st Avenue & East 37th Street,40.7456771,-73.9721195,0.0,10,234413
1.0,Clarkson Street & Washington Street,40.7297049,-74.0092082,0.0,5,118835
1.0,3rd Avenue & East 78th Street,40.7735731,-73.9578122,0.0,7,166830
1.0,6th Avenue & West 15th Street,40.738044,-73.996337,0.0,7,166847
1.0,Bleecker Street & Laguardia Place,40.7280695,-73.9989542,0.0,6,145287
1.0,West 10th Street & West 4th Street,40.734252,-74.00297,0.0,2,48757
1.0,East 10th Street & University Place,40.732731,-73.993814,0.0,7,172950
1.0,West 82nd Street & West End Ave.,40.7862926,-73.9797618,0.0,2,49418
1.0,East 92nd Street & Madison Avenue,40.7846666,-73.9560335,0.0,4,99339
1.0,West 80th Street & West End Ave.,40.7850311,-73.9806779,0.0,6,149082
1.0,Watts Street & West Street,40.7242763,-74.0112346,0.0,3,74786
1.0,1st Avenue & East 28th Street,40.7400362,-73.9762474,0.0,3,75591
1.0,Cherry Street & FDR Drive,40.71325,-73.977586,0.0,2,50534
1.0,MacDougal Street & Washington Square South,40.7310432,-73.9996039,0.0,2,50570
1.0,East 47th Street & Park Avenue,40.755272,-73.975259,0.0,27,686913
1.0,Sutton Place South,40.7554418,-73.9620783,0.0,6,152945
1.0,10th Avenue & West 51st Street,40.7653085,-73.9913292,0.0,12,306838
1.0,East 49th Street & Park Avenue,40.7565228,-73.9743466,0.0,24,620435
1.0,FDR Drive,40.7479456,-73.9682358,0.0,19,492438
1.0,1st Avenue & 1st Avenue Tunnel,40.7480485,-73.9703418,0.0,7,181893
1.0,East 91st Street & Park Avenue,40.7834104,-73.9549902,0.0,1,26069
1.0,East 49th Street & Madison Avenue,40.757232,-73.976045,0.0,23,599954
1.0,Riverside Drive & West 116th Street,40.8088422,-73.9658465,0.0,10,262736
1.0,East 79th Street & Madison Avenue,40.7763235,-73.9621508,0.0,16,421430
1.0,11th Avenue & West 17th Street,40.7446947,-74.0082461,0.0,5,132030
1.0,1st Avenue,40.7501044,-73.9688661,0.0,7,185161
1.0,East 45th Street & Lexington Avenue,40.753367,-73.974648,0.0,12,318017
1.0,4th Avenue & Astor Place,40.7299105,-73.9907592,0.0,1,26623
1.0,Pike Slip & South Street,40.7098319,-73.991777,0.0,1,26682
1.0,York Avenue,40.7707103,-73.9509381,0.0,8,213727
1.0,Jersey Street & Lafayette Street,40.724403,-73.995882,0.0,2,53435
1.0,Spring Street & Sullivan Street,40.725252,-74.003376,0.0,2,53490
1.0,3rd Avenue & East 83rd Street,40.7768695,-73.9554065,0.0,6,163435
1.0,1st Avenue & East 89th Street,40.7788085,-73.9479669,0.0,6,163442
1.0,1st Avenue & East 52nd Street,40.7551302,-73.9652501,0.0,10,273472
1.0,2nd Avenue,40.7241854,-73.9909044,0.0,1,27536
1.0,4th Avenue,40.7319645,-73.9902032,0.0,7,197180
1.0,Central Park West & West 77th Street,40.779478,-73.973571,0.0,10,282826
1.0,Laguardia Place & West 3rd Street,40.72931,-73.997886,0.0,6,169772
