Bucketed Score,Intersection,Lat,Long,Score,Accidents,Traffic
3.0,Church Street & Duane Street,40.7160026,-74.0071072,1.45,4,27495
3.0,Dyckman Street,40.8672563,-73.9293463,1.45,2,13750
3.0,East 51st Street & Park Avenue,40.757861,-73.9736266,1.45,26,178931
3.0,East 43rd Street,40.749757,-73.9699524,1.45,1,6884
3.0,Central Park West,40.7692746,-73.9810292,1.45,8,55151
3.0,2nd Avenue & East 18th Street,40.7348458,-73.9831222,1.45,16,110589
3.0,1st Avenue & East 24th Street,40.737554,-73.978052,1.45,6,41473
3.0,Broadway & East 19th Street,40.7384888,-73.9899514,1.45,7,48410
3.0,East 63rd Street & York Avenue,40.761175,-73.957888,1.45,62,428941
3.0,5th Avenue & East 8th Street,40.732255,-73.996351,1.44,9,62402
3.0,Barclay Street & Church Street,40.712736,-74.0096671,1.44,5,34677
3.0,Amsterdam Avenue & West 75th Street,40.780561,-73.98021,1.44,6,41663
3.0,East 29th Street & Park Avenue South,40.7439626,-73.9836775,1.44,18,125301
3.0,East 59th Street & Queensboro Bridge Outer Roadway,40.7600363,-73.9629232,1.43,1,6969
3.0,East 53rd Street & Park Avenue,40.7591042,-73.9727178,1.43,24,167417
3.0,2nd Avenue & East 77th Street,40.7720257,-73.9560108,1.43,9,62841
3.0,East 41st Street & Lexington Avenue,40.7507747,-73.9765352,1.43,16,111921
3.0,11th Avenue & West 46th Street,40.7633783,-73.9964573,1.43,16,112049
3.0,East 13th Street & University Place,40.734532,-73.992266,1.43,12,84091
3.0,2nd Avenue & East 4th Street,40.726188,-73.989429,1.43,16,112133
3.0,5th Avenue,40.770517,-73.968441,1.42,4,28133
3.0,East 85th Street & York Avenue,40.7752458,-73.9476241,1.42,7,49293
3.0,Avenue B & East 2nd Street,40.722019,-73.983444,1.42,13,91585
3.0,East 31st Street & Lexington Avenue,40.7444982,-73.9811089,1.42,17,119801
3.0,9th Avenue & West 29th Street,40.7502569,-73.9986263,1.42,16,112865
3.0,East 75th Street & Park Avenue,40.7730982,-73.9624945,1.42,5,35299
3.0,East 87th Street & Park Avenue,40.7809019,-73.9568157,1.42,6,42390
3.0,11th Avenue & West 43rd Street,40.7615047,-73.9978445,1.41,20,141621
3.0,Avenue B,40.726281,-73.980333,1.41,3,21244
3.0,Central Park West & West 93rd Street,40.789736,-73.9661079,1.41,10,70834
3.0,5th Avenue & West 11th Street,40.734034,-73.99505,1.41,10,70930
3.0,1st Avenue,40.723942,-73.987968,1.41,9,63908
3.0,7th Avenue & Central Park South,40.766876,-73.979076,1.4,34,242092
3.0,Amsterdam Avenue & West 66th Street,40.7747952,-73.9844165,1.4,11,78417
3.0,3rd Avenue & East 49th Street,40.7551864,-73.9711944,1.4,21,149876
3.0,Essex Street & Stanton Street,40.7209813,-73.9869509,1.4,9,64244
3.0,Amsterdam Avenue & West 65th Street,40.7741585,-73.9848805,1.4,14,99971
3.0,10th Avenue & West 55th Street,40.7678054,-73.9895128,1.4,21,150004
3.0,2nd Avenue & East 22nd Street,40.7372097,-73.9814011,1.4,27,193065
3.0,Madison Street & Pearl Street,40.7117948,-73.9997023,1.39,13,93192
3.0,Jane Street,40.738139,-74.003874,1.39,2,14377
3.0,Bowery,40.7252143,-73.9921428,1.39,5,35962
3.0,9th Avenue & West 28 Street,40.7496496,-73.9990669,1.39,12,86354
3.0,5th Avenue & 86th Street Transverse Road,40.7808558,-73.9609186,1.39,13,93558
3.0,Central Park West & Central Park West 67th Approach,40.773031,-73.978281,1.39,15,108234
3.0,Cherry Street & FDR Drive,40.71325,-73.977586,1.39,7,50534
3.0,West 98th Street & West End Avenue,40.7965558,-73.9722592,1.38,3,21685
3.0,12th Avenue & West 30th Street,40.7544286,-74.0066497,1.38,33,238644
3.0,Chambers Street,40.7176124,-74.0138439,1.38,2,14464
3.0,9th Avenue & West 22nd Street,40.7458555,-74.0018592,1.38,9,65140
3.0,7th Avenue & West 57th Street,40.765521,-73.980036,1.38,39,282659
3.0,1st Avenue & East 71st Street,40.7671158,-73.9564983,1.38,23,166951
3.0,Broadway & Columbus Circle,40.7684033,-73.9817632,1.37,4,29131
3.0,Columbus Avenue & West 62nd Street,40.7710881,-73.9834027,1.37,7,51108
3.0,10th Avenue & West 52nd Street,40.7659147,-73.9908872,1.37,12,87632
3.0,West 102nd Street & West End Avenue,40.7990808,-73.9704307,1.37,1,7314
3.0,Broadway,40.713618,-74.006753,1.37,4,29276
3.0,Hudson Street,40.719029,-74.008747,1.36,4,29326
3.0,Avenue C & East 2nd Street,40.7210227,-73.9810814,1.35,11,81389
3.0,1st Avenue & East 67th Street,40.7646126,-73.9583242,1.35,20,148069
3.0,Central Park West,40.7749158,-73.9769071,1.35,12,89030
3.0,Columbus Avenue & West 89th Street,40.7884217,-73.9707647,1.35,9,66815
3.0,2nd Avenue & East 5th Street,40.726792,-73.988984,1.35,7,52037
3.0,East 82nd Street & Park Avenue,40.7776358,-73.9591925,1.35,8,59476
3.0,3rd Avenue & East 90th Street,40.7813783,-73.9521157,1.34,13,96709
3.0,3rd Avenue & East 84th Street,40.7775056,-73.9549422,1.34,21,156230
3.0,1st Avenue & East 70th Street,40.766522,-73.9569348,1.34,22,163755
3.0,7th Avenue & West 15th Street,40.739243,-73.999185,1.34,14,104259
3.0,Riverside Drive,40.804206,-73.968647,1.34,1,7464
3.0,Washington Street & West Houston Street,40.7289809,-74.0093502,1.34,13,97144
3.0,East 54th Street & Park Avenue,40.7596371,-73.972053,1.34,12,89779
3.0,East 115th Street & Pleasant Avenue,40.794376,-73.933647,1.34,1,7488
3.0,3rd Avenue & East 86th Street,40.7788316,-73.953979,1.33,23,172355
3.0,East 22nd Street & Lexington Avenue,40.7388351,-73.9852356,1.33,12,89958
3.0,9th Avenue & West 51st Street,40.7641124,-73.9884895,1.33,24,179992
3.0,6th Avenue & West 22nd Street,40.742233,-73.993292,1.33,26,195029
3.0,5th Avenue & East 32nd Street,40.747168,-73.9854922,1.33,28,210202
3.0,Greenwich Street & Jay Street,40.7181127,-74.0104744,1.33,2,15016
3.0,Greenwich Street & West 11th Street,40.735723,-74.006799,1.33,5,37547
3.0,5th Avenue & West 13th Street,40.735313,-73.994118,1.33,18,135233
3.0,East 17th Street & Union Square East,40.7365773,-73.9890626,1.33,23,172879
3.0,East 25th Street & Park Avenue South,40.7414813,-73.9854809,1.33,16,120330
3.0,1st Avenue & East 97th Street,40.7839488,-73.944217,1.33,18,135665
3.0,Spring Street & West Broadway,40.724552,-74.001933,1.32,15,113216
3.0,East 88th Street & Park Avenue,40.7815237,-73.9563633,1.32,4,30195
3.0,2nd Avenue & East 45th Street,40.751748,-73.970804,1.32,32,242155
3.0,Barrow Street & Hudson Street,40.73167,-74.0066039,1.32,4,30292
3.0,7th Avenue South & West 10th Street,40.7343413,-74.002395,1.32,9,68200
3.0,8th Avenue & West 21st Street,40.7440088,-73.9994196,1.32,21,159394
3.0,11th Avenue & West 44th Street,40.7621219,-73.9973838,1.32,22,167164
3.0,6th Avenue & West 48th Street,40.758645,-73.981341,1.31,28,212967
3.0,Greenwich Street & Warren Street,40.7155991,-74.0111023,1.31,6,45742
3.0,1st Avenue & East 15th Street,40.7320287,-73.982061,1.31,6,45782
3.0,Hudson Street & Morton Street,40.730945,-74.0067209,1.31,4,30627
3.0,Saint Nicholas Avenue & West 112th Street,40.799843,-73.952458,1.3,3,23034
3.0,5th Avenue & East 88th Street,40.7828333,-73.9594696,1.3,4,30721
3.0,East 70th Street & York Avenue,40.7655499,-73.9546935,1.3,22,169739
3.0,8th Avenue & West 43rd Street,40.7579112,-73.989291,1.29,33,254975
3.0,East 68th Street & Madison Avenue,40.7692257,-73.9673032,1.29,5,38682
3.0,3rd Avenue & East 72nd Street,40.769747,-73.9606044,1.29,21,162818
3.0,6th Avenue & Broadway,40.743568,-73.992318,1.29,26,201863
3.0,7th Avenue & West 49th Street,40.7604656,-73.9837045,1.29,34,264430
3.0,Amsterdam Avenue & West 60th Street,40.7710327,-73.9871585,1.29,10,77812
3.0,10th Avenue & West 47th Street,40.7628026,-73.9931565,1.28,26,202722
3.0,1st Avenue & East 55th Street,40.7570079,-73.9638711,1.28,22,171613
3.0,Columbus Avenue & West 85th Street,40.7858043,-73.9726737,1.28,11,85894
3.0,East 54th Street & Madison Avenue,40.7603636,-73.9737663,1.28,17,132796
3.0,Spring Street & West Street,40.7261761,-74.0108723,1.28,10,78171
3.0,West 66th Street & West End Avenue,40.7760287,-73.9872606,1.28,15,117413
3.0,7th Avenue & West 51st Street,40.7617189,-73.9828071,1.28,19,148746
3.0,1st Avenue & East 65th Street,40.763366,-73.95924,1.28,27,211688
3.0,7th Avenue & West 21st Street,40.742811,-73.99658,1.27,11,86281
3.0,8th Avenue & West 49th Street,40.7616583,-73.9865645,1.27,34,267435
3.0,3rd Avenue & East 69th Street,40.7678094,-73.9620184,1.27,14,110251
3.0,Columbia Street & Rivington Street,40.717543,-73.9800019,1.27,1,7880
3.0,Central Park West & West 95th Street,40.7909908,-73.9652082,1.27,8,63078
3.0,East 102nd Street & Madison Avenue,40.7910468,-73.9513728,1.27,5,39449
3.0,Manhattan Avenue,40.7967202,-73.9628856,1.27,2,15785
3.0,Amsterdam Avenue & West 87th Street,40.7883489,-73.9745254,1.27,6,47361
3.0,5th Avenue,40.7859848,-73.9571722,1.27,3,23701
3.0,3rd Avenue & East 45th Street,40.752682,-73.9730143,1.27,30,237144
3.0,East 72nd Street & Lexington Avenue,40.7704245,-73.9622107,1.26,12,94951
3.0,East 81st Street & Park Avenue,40.7769971,-73.9596574,1.26,8,63378
3.0,10th Avenue & West 45th Street,40.7615516,-73.9940688,1.26,30,237684
3.0,6th Avenue,40.731065,-74.001413,1.26,13,103089
3.0,1st Avenue & East 66th Street,40.76399,-73.958781,1.26,22,174745
3.0,Union Square East,40.7353747,-73.9899797,1.26,19,150998
3.0,Avenue A & East 7th Street,40.726053,-73.983535,1.26,10,79500
3.0,Broadway & West 55th Street,40.7647366,-73.9822148,1.25,11,87873
3.0,East 53rd Street & Madison Avenue,40.7597393,-73.9742235,1.25,20,160171
3.0,6th Avenue & West 57th Street,40.764324,-73.977196,1.25,77,617179
3.0,East 14th Street & Union Square East,40.7344556,-73.9898982,1.25,37,296943
3.0,9th Avenue & West 19th Street,40.7440556,-74.0031573,1.24,14,112945
3.0,11th Avenue & West 56th Street,40.7696238,-73.9919069,1.24,11,88868
3.0,Washington Street & West 13th Street,40.7409321,-74.0074768,1.24,6,48479
3.0,1st Avenue & East 118th Street,40.7973103,-73.9344558,1.24,14,113143
3.0,East 89th Street & East End Avenue,40.776864,-73.94336,1.24,6,48518
3.0,Madison Street & Montgomery Street,40.7130715,-73.985056,1.24,4,32349
3.0,East 30th Street & Madison Avenue,40.745239,-73.9847977,1.23,16,129690
3.0,East 24th Street & Park Avenue South,40.7408689,-73.9859284,1.23,13,105390
3.0,West Street,40.7050716,-74.0164671,1.23,1,8137
3.0,2nd Place & 3rd Place,40.7064989,-74.0167436,1.23,1,8159
3.0,East 22nd Street & Park Avenue South,40.7395394,-73.9868973,1.23,19,155045
3.0,Columbus Avenue & West 94th Street,40.7915647,-73.9684724,1.22,7,57164
3.0,7th Avenue & West 16th Street,40.739881,-73.998713,1.22,17,138874
3.0,Wall Street & William Street,40.706379,-74.009502,1.22,2,16361
3.0,Riverside Drive,40.7837822,-73.9839163,1.22,1,8189
3.0,Amsterdam Avenue & West 84th Street,40.7863627,-73.9759753,1.22,8,65523
3.0,Carlisle Street & Greenwich Street,40.7087418,-74.0132592,1.22,2,16397
3.0,6th Avenue & West 18th Street,40.73986,-73.995018,1.22,32,262918
3.0,2nd Avenue & East 47th Street,40.7529834,-73.9699017,1.21,24,197557
3.0,Thompson Street & West 3rd Street,40.729685,-73.998605,1.21,7,57870
3.0,Carlisle Street & Washington Street,40.7090879,-74.0140487,1.21,1,8270
3.0,6th Avenue & West 27th Street,40.745421,-73.990968,1.21,25,206949
3.0,Bowery & Division Street,40.714086,-73.9974137,1.2,1,8315
3.0,Gansevoort Street & Washington Street,40.7393804,-74.008051,1.2,6,50004
3.0,Riverside Boulevard,40.7750162,-73.9907676,1.2,1,8344
3.0,8th Avenue & West 20th Street,40.7434266,-73.9998517,1.2,19,158847
3.0,1st Avenue & East 4th Street,40.725203,-73.987053,1.2,17,142232
3.0,9th Avenue & West 20th Street,40.7446399,-74.0027323,1.19,8,66958
3.0,East 76th Street & Madison Avenue,40.7743723,-73.9635486,1.19,24,200969
3.0,Pearl Street & Peck Slip,40.708846,-74.002503,1.19,7,58626
3.0,Avenue B & East 3rd Street,40.722671,-73.982964,1.19,21,175909
3.0,Central Park West & West 62nd Street,40.7699112,-73.9805755,1.19,7,58672
3.0,3rd Avenue & East 54th Street,40.7583238,-73.9689143,1.19,25,210242
3.0,1st Avenue & East 100th Street,40.7870603,-73.9419364,1.19,15,126176
3.0,East 18th Street & Irving Place,40.7364657,-73.9869605,1.18,9,76015
3.0,Murray Street & River Terrace,40.716328,-74.0164693,1.18,1,8450
3.0,Broadway & La Salle Street,40.8137561,-73.9596275,1.18,16,135316
3.0,1st Avenue & East 68th Street,40.765245,-73.9578668,1.18,18,152526
3.0,Gansevoort Street & Hudson Street,40.7394127,-74.0054071,1.18,3,25428
3.0,Greenwich Avenue & West 12th Street,40.7376586,-74.0017606,1.18,6,50898
3.0,MacDougal Street & West 3rd Street,40.7304319,-74.000122,1.18,7,59521
3.0,6th Avenue & West 25th Street,40.744186,-73.991871,1.17,22,187426
3.0,Avenue C,40.7271037,-73.9766295,1.17,6,51241
3.0,Madison Street,40.7131986,-73.9838848,1.17,4,34272
3.0,5th Avenue & East 28th Street,40.7446783,-73.9873007,1.17,15,128626
3.0,12th Avenue & West 133rd Street,40.820005,-73.958875,1.17,11,94368
3.0,2nd Avenue & East 13th Street,40.731658,-73.985444,1.17,16,137282
3.0,West 12th Street & West Street,40.7375543,-74.0098083,1.16,11,94551
3.0,Mercer Street & Prince Street,40.724632,-73.998585,1.16,5,42999
3.0,1st Avenue & East 7th Street,40.726988,-73.985753,1.16,14,120505
3.0,West 58th Street,40.7639334,-73.974111,1.16,4,34475
3.0,Morton Street & Washington Street,40.7311535,-74.0089252,1.16,7,60410
3.0,East 19th Street & Park Avenue South,40.7377511,-73.9882005,1.15,18,155870
3.0,Frankfort Street,40.7108105,-74.0033934,1.15,3,26006
3.0,Pearl Street & Pine Street,40.706051,-74.007452,1.15,1,8671
3.0,12th Avenue & West 44th Street,40.7630545,-73.9995869,1.15,27,234525
3.0,Avenue A & East 10th Street,40.727846,-73.982228,1.15,5,43501
3.0,East 67th Street & York Avenue,40.763667,-73.956083,1.15,16,139378
3.0,3rd Avenue & East 15th Street,40.7339789,-73.9866821,1.15,10,87195
3.0,East 28th Street & Park Avenue South,40.7433432,-73.9841259,1.15,20,174406
3.0,East 14th Street & Irving Place,40.733966,-73.988779,1.15,7,61102
3.0,East 83rd Street & Lexington Avenue,40.7775459,-73.9570093,1.14,7,61152
3.0,1st Avenue & East 69th Street,40.7658676,-73.9574123,1.14,19,165989
3.0,6th Avenue & Bedford Street,40.7284512,-74.0027912,1.14,3,26300
3.0,3rd Avenue & East 76th Street,40.7723386,-73.9587132,1.14,21,184230
3.0,South Street,40.707892,-74.0001127,1.14,1,8773
3.0,1st Avenue & East 10th Street,40.7287826,-73.9844396,1.14,16,140890
3.0,Crosby Street,40.724662,-73.996301,1.14,2,17615
3.0,East 26th Street & Park Avenue South,40.7421069,-73.9850243,1.14,11,96915
3.0,1st Avenue & East 105th Street,40.7889397,-73.9405592,1.13,14,123387
3.0,Saint Nicholas Avenue & West 134th Street,40.816374,-73.948356,1.13,1,8818
3.0,8th Avenue & West 50th Street,40.7622893,-73.9861046,1.13,27,238110
3.0,East 41st Street & Madison Avenue,40.7521385,-73.9797698,1.13,7,61788
3.0,3rd Avenue & East 47th Street,40.7539219,-73.9721133,1.13,24,211897
3.0,Central Park West & West 71st Street,40.775533,-73.976458,1.13,13,114995
3.0,Manhattan Avenue & West 104th Street,40.7973475,-73.9624256,1.13,2,17693
3.0,6th Avenue & West 20th Street,40.741031,-73.994165,1.13,22,194640
2.0,Leroy Street & Washington Street,40.730434,-74.00907,1.13,3,26545
2.0,11th Avenue & West 59th Street,40.7716213,-73.9904588,1.13,8,70953
2.0,1st Avenue & East 115th Street,40.7953221,-73.9359046,1.13,11,97698
2.0,West 90th Street & West End Ave.,40.7914402,-73.9760046,1.12,5,44522
2.0,Broadway & West 26th Street,40.743796,-73.989011,1.12,10,89071
2.0,3rd Avenue & East 85th Street,40.778137,-73.9544814,1.12,15,133767
2.0,6th Avenue & West 30th Street,40.747277,-73.989617,1.12,21,187278
2.0,8th Avenue & West 24th Street,40.7459513,-73.9980073,1.12,17,151938
2.0,Freedom Place & West 66th Street,40.7765096,-73.9883999,1.12,2,17878
2.0,East 39th Street & Lexington Avenue,40.7495393,-73.9774355,1.12,27,241844
2.0,11th Avenue & West 58th Street,40.7709763,-73.9909131,1.12,8,71680
2.0,3rd Avenue & East 22nd Street,40.7381579,-73.983638,1.11,20,179376
2.0,Fletcher Street & Water Street,40.706375,-74.005691,1.11,2,17946
2.0,5th Avenue & East 90th Street,40.7840947,-73.9585501,1.11,3,26936
2.0,East 20th Street & Park Avenue South,40.7383406,-73.9877674,1.11,20,179653
2.0,Gouverneur Lane & Water Street,40.704672,-74.008126,1.11,4,35935
2.0,Mott Street,40.714995,-73.998866,1.11,3,26998
2.0,Avenue C & East 8th Street,40.7246931,-73.9784069,1.11,6,54122
2.0,Morningside Drive & West 113th Street,40.8039909,-73.96031,1.11,2,18063
2.0,5th Avenue,40.7847179,-73.9580958,1.11,3,27104
2.0,11th Avenue & West 16th Street,40.7439579,-74.0083751,1.1,12,108624
2.0,8th Avenue & West 55th Street,40.7654145,-73.9838267,1.1,13,117788
2.0,Perry Street & West 4th Street,40.735539,-74.003342,1.1,2,18122
2.0,Manhattan Avenue & West 109th Street,40.8005822,-73.9600539,1.1,2,18141
2.0,2nd Avenue & East 20th Street,40.73602,-73.982267,1.1,12,108925
2.0,Maiden Lane & South Street,40.7052372,-74.0047522,1.1,1,9099
2.0,Broadway & East 14th Street,40.734816,-73.9907524,1.1,27,246566
2.0,Central Park South & Grand Army Plaza,40.7645771,-73.9736247,1.09,7,63940
2.0,7th Avenue & West 55th Street,40.764219,-73.9809839,1.09,16,146183
2.0,Bethune Street & Greenwich Street,40.736957,-74.006498,1.09,1,9173
2.0,Bedford Street & Grove Street,40.732448,-74.005463,1.09,1,9179
2.0,9th Avenue & West 45th Street,40.7603553,-73.9912267,1.09,29,266256
2.0,Frederick Douglass Boulevard & West 112th Street,40.801858,-73.957238,1.09,5,45921
2.0,7th Avenue & West 18th Street,40.741056,-73.997862,1.09,18,165815
2.0,3rd Avenue & East 68th Street,40.7671877,-73.962472,1.08,12,110961
2.0,Central Park West,40.7891097,-73.9665794,1.08,8,74134
2.0,6th Avenue & West 15th Street,40.738044,-73.996337,1.08,18,166847
2.0,Riverside Boulevard & West 64th Street,40.7755821,-73.9901567,1.08,1,9276
2.0,Broadway & East 11th Street,40.732446,-73.991281,1.08,9,83621
2.0,Dover Street & Frankfort Street,40.7094916,-74.001657,1.07,11,102623
2.0,Church Street & Vesey Street,40.7120904,-74.0101303,1.07,4,37442
2.0,Bleecker Street,40.730913,-74.002819,1.06,1,9420
2.0,East 56th Street & Park Avenue,40.7609878,-73.9713449,1.06,13,122744
2.0,East 52nd Street & Madison Avenue,40.7591101,-73.9746829,1.06,19,179465
2.0,Amsterdam Avenue & West 81st Street,40.7844628,-73.9773621,1.06,12,113385
2.0,Charles Street & Greenwich Avenue,40.735307,-74.000356,1.06,2,18907
2.0,West Street,40.7338407,-74.0101001,1.06,7,66290
2.0,10th Avenue & West 54th Street,40.7671828,-73.9899624,1.05,14,133231
2.0,1st Avenue & East 99th Street,40.7851721,-73.9433191,1.05,14,133343
2.0,Columbus Avenue & West 95th Street,40.7921862,-73.968019,1.05,5,47657
2.0,East 47th Street & Lexington Avenue,40.7546125,-73.9737345,1.05,21,200565
2.0,11th Avenue,40.746795,-74.0078599,1.05,19,181507
2.0,Christopher Street & Washington Street,40.7326715,-74.0086061,1.05,2,19114
2.0,Barclay Street & Greenwich Street,40.7135972,-74.0115941,1.05,3,28671
2.0,Centre Street & Reade Street,40.7136499,-74.0036256,1.05,3,28677
2.0,Oliver Street & Saint James Place,40.7132537,-73.9982255,1.04,9,86286
2.0,Grand Street & Norfolk Street,40.7164594,-73.9883839,1.04,2,19200
2.0,East 78th Street & Madison Avenue,40.7756284,-73.9626301,1.04,19,182534
2.0,Prince Street & West Broadway,40.725773,-74.000898,1.04,10,96092
2.0,Central Park West & West 85th Street,40.7846108,-73.9698592,1.04,14,135091
2.0,West 70th Street,40.7791769,-73.9871122,1.03,3,29037
2.0,Columbus Avenue & West 88th Street,40.7877937,-73.9712227,1.03,7,68134
2.0,Greenwich Street,40.7207656,-74.0100069,1.03,3,29210
2.0,7th Avenue & West 20th Street,40.742228,-73.997007,1.02,9,87830
2.0,12th Avenue & West 39th Street,40.7601759,-74.0027616,1.02,32,312650
2.0,1st Avenue & East 64th Street,40.7627399,-73.9596951,1.02,25,244322
2.0,East 17th Street & Irving Place,40.7358753,-73.9873897,1.02,6,58759
2.0,3rd Avenue & East 20th Street,40.7369623,-73.9845088,1.02,17,166487
2.0,Grand Street & Wooster Street,40.721995,-74.002971,1.02,2,19626
2.0,1st Avenue & East 110th Street,40.7921784,-73.9382001,1.02,11,107967
2.0,East 66th Street & Lexington Avenue,40.7666073,-73.9649892,1.02,8,78550
2.0,12th Avenue,40.7674288,-73.9964298,1.02,13,128019
2.0,7th Avenue & West 39th Street,40.75413,-73.988335,1.01,13,128097
2.0,Beaver Street & Pearl Street,40.705447,-74.008007,1.01,1,9884
2.0,East 80th Street & York Avenue,40.7720657,-73.9499424,1.01,9,89198
2.0,West 4th Street,40.732841,-74.002124,1.01,1,9925
2.0,11th Avenue & West 55th Street,40.7689943,-73.992362,1.01,12,119163
2.0,2nd Avenue & East 50th Street,40.754877,-73.96852,1.01,12,119301
2.0,Columbus Avenue & West 92nd Street,40.7902981,-73.9693961,1.01,6,59687
2.0,Mac Dougal Street & West 8th Street,40.732946,-73.997987,1.0,2,19946
2.0,1st Avenue & East 5th Street,40.725796,-73.986623,1.0,12,119725
2.0,1st Avenue & East 25th Street,40.738172,-73.977603,1.0,23,229575
2.0,1st Avenue & East 63rd Street,40.7621165,-73.9601308,1.0,20,200047
2.0,3rd Avenue & East 52nd Street,40.7570666,-73.9698279,1.0,20,200125
2.0,Washington Street & West 10th Street,40.733401,-74.008554,0.99,1,10057
2.0,East 73rd Street & Lexington Avenue,40.7710998,-73.9617136,0.99,4,40299
2.0,1st Avenue & East 72nd Street,40.7678043,-73.9559988,0.99,20,201735
2.0,7th Avenue & West 17th Street,40.74047,-73.998287,0.99,14,141407
2.0,Avenue A,40.724863,-73.984403,0.99,6,60653
2.0,3rd Avenue & East 79th Street,40.7742971,-73.9573098,0.99,28,283113
2.0,1st Avenue & East 95th Street,40.7825471,-73.9452388,0.99,13,131618
2.0,Pinehurst Avenue,40.8488349,-73.9401439,0.99,2,20262
2.0,3rd Avenue & East 26th Street,40.7407284,-73.981759,0.99,11,111579
2.0,11th Avenue & West 17th Street,40.7446947,-74.0082461,0.98,13,132030
2.0,East 86th Street & Madison Avenue,40.7808689,-73.9588106,0.98,13,132078
2.0,12th Avenue & West 50th Street,40.7667144,-73.9966849,0.98,14,142264
2.0,Washington Square North,40.7314143,-73.996976,0.98,3,30494
2.0,10th Avenue & West 18th Street,40.744646,-74.006385,0.98,13,132169
2.0,Broadway & East 18th Street,40.7377994,-73.9901205,0.98,12,122145
2.0,Amsterdam Avenue & La Salle Street,40.8126067,-73.9568144,0.98,12,122672
2.0,1st Avenue & East 92nd Street,40.7806939,-73.9465786,0.98,20,204695
2.0,East 85th Street & East End Avenue,40.774252,-73.945267,0.98,5,51197
2.0,12th Avenue,40.7636177,-73.9989689,0.97,14,143591
2.0,6th Avenue & West 46th Street,40.7573902,-73.9822537,0.97,24,246262
2.0,Broadway & East 4th Street,40.728412,-73.994252,0.97,9,92568
2.0,East 28th Street & Madison Avenue,40.7440045,-73.9856986,0.97,13,133800
2.0,Moore Street & New York Plaza,40.7027392,-74.0122143,0.97,1,10300
2.0,2nd Avenue,40.7465853,-73.9745454,0.97,3,30902
2.0,East Houston Street & Ridge Street,40.7208969,-73.9821853,0.97,2,20675
2.0,East 51st Street & Madison Avenue,40.7584861,-73.9751347,0.97,16,165577
2.0,3rd Avenue & East 65th Street,40.7653085,-73.9638433,0.96,11,114248
2.0,10th Avenue & West 53rd Street,40.766548,-73.9904253,0.96,14,145516
2.0,Avenue B & East 13th Street,40.728746,-73.978536,0.96,14,145699
2.0,3rd Avenue & East 70th Street,40.7684519,-73.9615495,0.96,13,135326
2.0,2nd Avenue & East 49th Street,40.754251,-73.968978,0.96,24,250998
2.0,Avenue A & East 6th Street,40.725473,-73.983958,0.95,11,115508
2.0,East 32nd Street & Madison Avenue,40.7464898,-73.9838963,0.95,15,157901
2.0,Central Park West,40.7839788,-73.9703286,0.95,13,137037
2.0,Broadway & West 53rd Street,40.7633546,-73.9828256,0.95,8,84344
2.0,East 46th Street & Madison Avenue,40.7553543,-73.9774168,0.95,10,105629
2.0,79th Street Transverse Road & Central Park West,40.7820374,-73.9717336,0.95,43,454391
2.0,1st Avenue & East 87th Street,40.7775516,-73.948881,0.95,15,158541
2.0,1st Avenue & East 111th Street,40.7928146,-73.9377361,0.94,10,106480
2.0,East 89th Street & York Avenue,40.7778572,-73.9457131,0.94,9,95964
2.0,7th Avenue & West 56th Street,40.7648393,-73.9805314,0.94,19,202651
2.0,3rd Avenue & East 80th Street,40.7749613,-73.9567991,0.94,16,170734
2.0,1st Avenue & East 119th Street,40.7979349,-73.9339889,0.94,9,96094
2.0,5th Avenue & West 29th Street,40.745301,-73.986846,0.93,9,96755
2.0,10th Avenue & West 46th Street,40.762185,-73.9936069,0.93,20,215404
2.0,7th Avenue South & Charles Street,40.7350691,-74.0019694,0.93,4,43228
2.0,1st Avenue & East 73rd Street,40.7684754,-73.9555091,0.93,13,140538
2.0,East 81st Street & York Avenue,40.7726941,-73.9494862,0.93,6,64864
2.0,West Street,40.7203353,-74.0122755,0.92,15,162500
2.0,Bleecker Street,40.7258403,-73.994468,0.92,1,10852
2.0,East 45th Street & Lexington Avenue,40.753367,-73.974648,0.91,29,318017
2.0,1st Avenue & East 11th Street,40.729373,-73.9839987,0.91,13,142564
2.0,Morton Street & West Street,40.7312869,-74.0103381,0.91,10,109687
2.0,2nd Avenue & East 52nd Street,40.7561287,-73.9676094,0.91,15,164699
2.0,West 97th Street & West End Avenue,40.7959319,-73.9727152,0.91,5,54946
2.0,3rd Avenue & East 81st Street,40.7755929,-73.9563381,0.91,15,164996
2.0,Pike Street,40.711754,-73.992457,0.91,1,11008
2.0,3rd Avenue & East 18th Street,40.7357911,-73.985362,0.9,16,177418
2.0,1st Avenue,40.790905,-73.939132,0.9,11,122038
2.0,8th Avenue & West 29th Street,40.7490521,-73.9957492,0.9,20,221931
2.0,Pearl Street,40.7080775,-74.0034469,0.9,5,55579
2.0,Washington Square West & Waverly Place,40.732215,-73.998612,0.9,3,33409
2.0,2nd Avenue & East 24th Street,40.7385593,-73.9804373,0.9,16,178468
2.0,Bleecker Street & Laguardia Place,40.7280695,-73.9989542,0.89,13,145287
2.0,Hudson Street & King Street,40.72805,-74.007203,0.89,2,22356
2.0,1st Avenue,40.788319,-73.941019,0.89,11,123110
2.0,2nd Avenue & East 3rd Street,40.725582,-73.98987,0.89,16,179248
